Timestamp,Signal_Type,Price,Quantity,Diff_MA_At_Signal
15903,BUY,1700.85,100,-46.0262
15907,BUY,1706.15,100,-39.2357
15908,BUY,1707.63,100,-39.5672
15909,BUY,1723.4,100,-32.7323
15910,BUY,1713.28,100,-39.3968
15911,BUY,1705.49,100,-60.7852
15912,BUY,1695.21,100,-71.3329
15913,BUY,1709.85,100,-55.4131
15914,BUY,1708.5,100,-51.0905
15915,BUY,1708.74,100,-54.3121
15916,BUY,1714.5,100,-42.1021
15917,BUY,1722.64,100,-35.1584
15918,BUY,1722.08,100,-33.4486
15919,BUY,1715.99,100,-52.0549
15920,BUY,1713.38,100,-50.3909
15921,BUY,1697.8,100,-61.4257
15922,BUY,1696.82,100,-49.4021
15923,BUY,1693.35,100,-56.5653
15924,BUY,1683.73,100,-55.8496
15925,BUY,1685.21,100,-54.8587
15926,BUY,1696.55,100,-39.9003
15927,BUY,1700.62,100,-40.8421
15928,BUY,1706.16,100,-40.237
15942,SELL,1786.41,-100,47.5448
15943,SELL,1788.87,-100,56.4828
15944,SELL,1780.99,-100,47.2762
15945,SELL,1782.93,-100,38.7923
15946,SELL,1782.25,-100,34.4507
15947,SELL,1783.78,-100,37.613
15948,SELL,1773.27,-100,37.9544
15949,SELL,1786.67,-100,55.0474
15950,SELL,1790.83,-100,61.811
15958,SELL,1759.05,-100,41.0728
15963,SELL,1754.57,-100,44.1448
15964,SELL,1747.3,-100,37.7079
15965,SELL,1748.59,-100,48.6392
15966,SELL,1740.43,-100,46.7189
15967,SELL,1741.18,-100,49.4008
15968,SELL,1743.56,-100,57.2322
15969,SELL,1740.62,-100,56.578
15970,SELL,1730.81,-100,59.5875
15971,SELL,1739.99,-100,68.6144
15972,SELL,1730.67,-100,65.9232
15973,SELL,1717.89,-100,56.6847
15974,SELL,1720.72,-100,64.8595
15975,SELL,1728.27,-100,68.2769
15976,SELL,1741.42,-100,76.8983
15977,SELL,1733.43,-100,68.1654
15978,SELL,1730.79,-100,59.0065
15979,SELL,1733.37,-100,52.9661
15980,SELL,1724.31,-100,48.6622
15981,SELL,1741.24,-100,59.5516
15982,SELL,1740.8,-100,62.4366
15983,SELL,1743.12,-100,61.5565
15984,SELL,1740.48,-100,58.0303
15985,SELL,1739.96,-100,59.576
15986,SELL,1737.88,-100,62.2589
15987,SELL,1728.64,-100,53.1196
15988,SELL,1711.39,-100,36.4575
16009,SELL,1707.94,-100,43.9854
16010,SELL,1699.73,-100,37.459
16011,SELL,1700.2,-100,43.389
16012,SELL,1704.13,-100,47.1908
16013,SELL,1708.4,-100,52.9176
16014,SELL,1704.33,-100,51.4134
16015,SELL,1700.84,-100,44.3475
16016,SELL,1691.04,-100,39.1294
16017,SELL,1697.76,-100,48.5278
16018,SELL,1699.48,-100,44.8015
16019,SELL,1704.04,-100,57.5577
16020,SELL,1722.81,-100,73.8591
16021,SELL,1742.83,-100,84.074
16022,SELL,1733.84,-100,72.4646
16023,SELL,1731.01,-100,66.6125
16024,SELL,1723.32,-100,55.2438
16025,SELL,1707.85,-100,34.5019
16026,SELL,1710.14,-100,38.995
16027,SELL,1711.46,-100,40.5788
16034,BUY,1655.63,100,-31.6255
16063,SELL,1681.92,-100,34.8819
16064,SELL,1687.4,-100,52.0293
16065,SELL,1682.82,-100,51.1023
16066,SELL,1676.17,-100,48.5593
16067,SELL,1666.58,-100,44.2625
16068,SELL,1670.08,-100,40.874
16069,SELL,1675.8,-100,51.0784
16070,SELL,1672.44,-100,52.4821
16071,SELL,1672.95,-100,60.7814
16072,SELL,1654.41,-100,45.8376
16073,SELL,1658.46,-100,47.2755
16078,SELL,1666.94,-100,44.7848
16079,SELL,1663.04,-100,40.8184
16084,SELL,1668.46,-100,54.1708
16085,SELL,1671.49,-100,49.8734
16086,SELL,1669.19,-100,55.9874
16087,SELL,1660.64,-100,54.5475
16088,SELL,1655.11,-100,46.1762
16089,SELL,1654.19,-100,47.3841
16090,SELL,1659.14,-100,45.8849
16091,SELL,1655.91,-100,46.8578
16092,SELL,1654.91,-100,41.1878
16093,SELL,1646.29,-100,35.7006
16094,SELL,1643.1,-100,38.2975
16095,SELL,1642.73,-100,50.293
16096,SELL,1629.88,-100,38.9815
16098,SELL,1623.38,-100,39.4889
16099,SELL,1617.43,-100,36.2727
16105,SELL,1624.08,-100,39.9596
16106,SELL,1627.02,-100,40.8211
16107,SELL,1622.05,-100,44.7927
16109,SELL,1619.36,-100,42.8754
16110,SELL,1627.55,-100,59.1265
16111,SELL,1630.43,-100,63.737
16112,SELL,1624.63,-100,59.7353
16113,SELL,1633.17,-100,69.3064
16114,SELL,1629.45,-100,65.6444
16115,SELL,1626.52,-100,62.04
16116,SELL,1601.97,-100,46.3056
16120,SELL,1595.3,-100,47.8183
16121,SELL,1589.51,-100,54.6905
16122,SELL,1596.45,-100,63.9089
16123,SELL,1584.28,-100,55.615
16124,SELL,1568.16,-100,38.1059
16139,SELL,1578.86,-100,36.1053
16141,SELL,1579.08,-100,41.1354
16142,SELL,1584.2,-100,52.1683
16143,SELL,1580.08,-100,49.8042
16144,SELL,1578.51,-100,48.7287
16145,SELL,1575.6,-100,39.3851
16147,SELL,1568.86,-100,40.9734
16166,SELL,1569.15,-100,46.4797
16167,SELL,1574.21,-100,50.5761
16168,SELL,1569.18,-100,36.2642
16179,SELL,1548.89,-100,35.2023
16180,SELL,1552.78,-100,37.3396
16181,SELL,1557.44,-100,40.0193
16182,SELL,1556.01,-100,34.4081
16184,SELL,1563.83,-100,42.8071
16185,SELL,1562.41,-100,47.3414
16186,SELL,1558.14,-100,42.0124
16187,SELL,1552.72,-100,41.0207
16188,SELL,1546.88,-100,38.6565
16189,SELL,1558,-100,48.3883
16190,SELL,1552.01,-100,43.2746
16195,SELL,1544.66,-100,36.3461
16198,SELL,1548.23,-100,41.9481
16204,SELL,1535.18,-100,38.3953
16212,SELL,1533.43,-100,43.4831
16213,SELL,1535.11,-100,49.3781
16214,SELL,1520.05,-100,37.5515
16215,SELL,1517.41,-100,46.9423
16216,SELL,1525.58,-100,62.3189
16217,SELL,1518.38,-100,55.1488
16218,SELL,1514.2,-100,60.3628
16219,SELL,1511.13,-100,55.4977
16220,SELL,1516.16,-100,71.1047
16221,SELL,1510.95,-100,65.2557
16222,SELL,1503.84,-100,57.3602
16223,SELL,1508.34,-100,63.9853
16224,SELL,1517.17,-100,71.5234
16225,SELL,1516.1,-100,71.3099
16226,SELL,1531.72,-100,71.0347
16227,SELL,1527.62,-100,64.9598
16228,SELL,1520.42,-100,47.386
16229,SELL,1525,-100,48.0666
16230,SELL,1520.91,-100,43.4743
16231,SELL,1515.92,-100,43.6742
16236,SELL,1525.62,-100,43.6662
16248,BUY,1456.01,100,-43.4454
16249,BUY,1456.23,100,-37.4579
16250,BUY,1446.2,100,-44.8507
16251,BUY,1446.84,100,-38.4602
16252,BUY,1437.17,100,-46.2848
16253,BUY,1435.78,100,-53.0233
16254,BUY,1437.02,100,-57.8894
16255,BUY,1434.79,100,-65.1181
16256,BUY,1447.48,100,-58.1995
16257,BUY,1451.92,100,-54.8403
16258,BUY,1465.59,100,-45.2307
16259,BUY,1477.38,100,-35.0097
16260,BUY,1480.72,100,-32.1157
16261,BUY,1473.38,100,-38.8951
16271,BUY,1477.14,100,-37.8896
16272,BUY,1476.44,100,-36.84
16273,BUY,1480.73,100,-40.8977
16274,BUY,1493.76,100,-32.7003
16276,BUY,1497.14,100,-32.8886
16277,BUY,1497.51,100,-35.8822
16281,BUY,1496.61,100,-32.0357
16282,BUY,1494.88,100,-36.3158
16283,BUY,1497.03,100,-36.6831
16284,BUY,1499.2,100,-30.4854
16288,BUY,1512.09,100,-39.0534
16289,BUY,1517.83,100,-36.2433
16290,BUY,1514.53,100,-41.3916
16291,BUY,1519.68,100,-30.5954
16292,BUY,1521.35,100,-34.3355
16293,BUY,1512.38,100,-43.7304
16294,BUY,1513.83,100,-51.4693
16295,BUY,1511.07,100,-51.5056
16296,BUY,1512.25,100,-51.9349
16297,BUY,1509.84,100,-56.0043
16298,BUY,1498.23,100,-69.1718
16299,BUY,1508.76,100,-63.5286
16300,BUY,1516.31,100,-61.1059
16301,BUY,1516.63,100,-60.3057
16302,BUY,1512.3,100,-64.7287
16303,BUY,1521.88,100,-47.9154
16304,BUY,1520.81,100,-46.9221
16305,BUY,1507.6,100,-55.8206
16306,BUY,1521.94,100,-41.5394
16307,BUY,1527.4,100,-41.8522
16308,BUY,1525.16,100,-53.1282
16309,BUY,1534.44,100,-38.2729
16310,BUY,1531.68,100,-34.1866
16311,BUY,1527.43,100,-35.6119
16315,BUY,1537.42,100,-35.6244
16316,BUY,1538.49,100,-41.0927
16317,BUY,1537.79,100,-48.8704
16318,BUY,1550.4,100,-38.0644
16338,SELL,1569.39,-100,44.2945
16339,SELL,1568.27,-100,48.4378
16340,SELL,1554.69,-100,36.5976
16341,SELL,1568.14,-100,51.4093
16342,SELL,1568.75,-100,49.1994
16344,SELL,1565.42,-100,37.0709
16345,SELL,1574.5,-100,41.2775
16346,SELL,1579.93,-100,48.9964
16347,SELL,1578.21,-100,37.981
16348,SELL,1584.26,-100,50.3368
16349,SELL,1576.82,-100,42.9026
16350,SELL,1566.06,-100,43.3116
16351,SELL,1574.6,-100,54.0985
16352,SELL,1569.77,-100,36.7855
16392,BUY,1535.5,100,-42.6088
16393,BUY,1548.45,100,-36.1862
16394,BUY,1543.73,100,-40.339
16395,BUY,1540.32,100,-48.5418
16396,BUY,1538.78,100,-56.4562
16397,BUY,1524.49,100,-66.1947
16398,BUY,1536.04,100,-47.2472
16399,BUY,1533.79,100,-50.5517
16400,BUY,1537.09,100,-59.0815
16401,BUY,1532.55,100,-73.4711
16402,BUY,1525.16,100,-81.8705
16403,BUY,1521.98,100,-84.0816
16404,BUY,1527.09,100,-82.0795
16405,BUY,1526.6,100,-80.4582
16406,BUY,1532.53,100,-84.4722
16407,BUY,1535.57,100,-81.4705
16408,BUY,1536.66,100,-81.2433
16409,BUY,1535.14,100,-90.679
16410,BUY,1532.46,100,-94.8573
16411,BUY,1538.38,100,-91.0505
16412,BUY,1550.39,100,-77.0102
16413,BUY,1565.16,100,-66.4152
16414,BUY,1568.8,100,-69.0303
16415,BUY,1566.05,100,-75.1341
16416,BUY,1562.16,100,-79.2902
16417,BUY,1560.88,100,-87.3059
16418,BUY,1567.31,100,-86.8703
16419,BUY,1569.7,100,-80.4516
16420,BUY,1563.32,100,-91.5301
16421,BUY,1561.37,100,-99.6061
16422,BUY,1576.74,100,-82.8078
16423,BUY,1579.63,100,-74.91
16424,BUY,1572.18,100,-84.5336
16425,BUY,1578.16,100,-80.5141
16426,BUY,1588.87,100,-66.9142
16427,BUY,1587.33,100,-73.7719
16428,BUY,1577.9,100,-98.0066
16429,BUY,1573.68,100,-103.648
16430,BUY,1588.57,100,-91.3489
16431,BUY,1596.12,100,-80.5988
16432,BUY,1603.72,100,-81.2315
16433,BUY,1599.26,100,-81.2285
16434,BUY,1598.1,100,-96.7482
16435,BUY,1594.03,100,-101.592
16436,BUY,1600.66,100,-95.3191
16437,BUY,1604.63,100,-98.6724
16438,BUY,1608.88,100,-95.7392
16439,BUY,1625.95,100,-76.545
16440,BUY,1636.08,100,-69.1315
16441,BUY,1634.78,100,-76.4774
16442,BUY,1625.31,100,-86.631
16443,BUY,1627.85,100,-81.0588
16444,BUY,1638.62,100,-80.2503
16445,BUY,1644.72,100,-73.7315
16446,BUY,1651.97,100,-70.3701
16447,BUY,1658.81,100,-63.0183
16448,BUY,1659.89,100,-60.2101
16449,BUY,1659.76,100,-61.9481
16450,BUY,1666.55,100,-39.9077
16451,BUY,1666.94,100,-34.9368
16452,BUY,1661.69,100,-41.7572
16453,BUY,1657.48,100,-36.5285
16471,SELL,1720.54,-100,39.181
16476,SELL,1705.17,-100,35.5218
16477,SELL,1711.05,-100,37.4058
16479,SELL,1710.81,-100,39.9616
16501,BUY,1688.8,100,-32.7059
16502,BUY,1697.03,100,-32.4258
16503,BUY,1696.63,100,-34.4917
16504,BUY,1685.66,100,-57.1348
16505,BUY,1685.29,100,-56.624
16506,BUY,1675.98,100,-64.5565
16507,BUY,1681.72,100,-62.8701
16508,BUY,1680.91,100,-64.084
16509,BUY,1672.64,100,-68.4065
16510,BUY,1679.12,100,-70.7227
16511,BUY,1682.52,100,-52.489
16512,BUY,1684.02,100,-48.7262
16513,BUY,1674.75,100,-62.3909
16514,BUY,1678.63,100,-50.2041
16515,BUY,1674.93,100,-54.9858
16516,BUY,1685.36,100,-51.7467
16517,BUY,1677.57,100,-68.7124
16518,BUY,1659.78,100,-89.9942
16519,BUY,1664.72,100,-85.6214
16520,BUY,1666.53,100,-89.536
16521,BUY,1669.15,100,-84.6889
16522,BUY,1672.7,100,-77.8732
16523,BUY,1668.11,100,-71.2336
16524,BUY,1662.92,100,-81.9243
16525,BUY,1672.31,100,-79.4521
16526,BUY,1679.7,100,-73.9139
16527,BUY,1682.32,100,-66.6598
16528,BUY,1675.35,100,-67.9788
16529,BUY,1674.38,100,-79.7815
16530,BUY,1683.67,100,-59.2766
16531,BUY,1697.48,100,-50.9104
16532,BUY,1710.39,100,-34.7012
16533,BUY,1713.08,100,-40.7649
16545,BUY,1719.27,100,-44.2006
16546,BUY,1727.8,100,-43.0819
16566,BUY,1759.29,100,-38.3196
16567,BUY,1752.18,100,-36.5257
16568,BUY,1755.41,100,-31.277
16571,BUY,1762.96,100,-30.8029
16572,BUY,1755.74,100,-37.0438
16574,BUY,1759.46,100,-32.0394
16575,BUY,1767.62,100,-33.225
16577,BUY,1759.26,100,-36.9992
16578,BUY,1746.78,100,-45.8333
16579,BUY,1738.74,100,-47.0906
16580,BUY,1741.05,100,-48.0733
16581,BUY,1739.02,100,-38.0947
16582,BUY,1728.22,100,-47.7785
16583,BUY,1724.69,100,-39.2274
16584,BUY,1716.8,100,-43.3944
16585,BUY,1716.24,100,-50.6543
16586,BUY,1717.44,100,-47.5788
16587,BUY,1720.36,100,-49.801
16589,BUY,1736.91,100,-31.5142
16617,BUY,1772.57,100,-30.732
16618,BUY,1765.69,100,-42.7213
16619,BUY,1772.74,100,-35.0691
16620,BUY,1765.95,100,-47.0195
16621,BUY,1784.26,100,-36.0312
16622,BUY,1789.8,100,-41.1246
16623,BUY,1789.16,100,-46.795
16632,BUY,1798.62,100,-33.0642
16633,BUY,1800.07,100,-34.0146
16634,BUY,1790.33,100,-54.6124
16635,BUY,1779.11,100,-64.8311
16636,BUY,1781.97,100,-59.8643
16637,BUY,1796.2,100,-56.7346
16638,BUY,1792.66,100,-53.0567
16639,BUY,1792.66,100,-49.3296
16640,BUY,1791.13,100,-48.4016
16641,BUY,1791,100,-40.2708
16642,BUY,1776.8,100,-48.7273
16643,BUY,1776.93,100,-58.7808
16644,BUY,1783.77,100,-45.5979
16645,BUY,1783.96,100,-52.6779
16646,BUY,1782.8,100,-49.1378
16654,SELL,1844.72,-100,35.256
16655,SELL,1834.71,-100,34.9593
16656,SELL,1846.61,-100,58.9959
16657,SELL,1844.65,-100,51.1051
16658,SELL,1839.47,-100,47.2773
16659,SELL,1828.12,-100,44.3574
16660,SELL,1846.77,-100,63.6553
16661,SELL,1842.38,-100,69.0574
16662,SELL,1841.95,-100,71.5451
16663,SELL,1851.98,-100,74.1918
16664,SELL,1862.52,-100,84.535
16665,SELL,1856.78,-100,78.9224
16666,SELL,1854.49,-100,72.7158
16667,SELL,1870.75,-100,86.9172
16668,SELL,1862.97,-100,84.4329
16669,SELL,1852.3,-100,75.4607
16670,SELL,1860.44,-100,88.1501
16671,SELL,1852.53,-100,91.2871
16672,SELL,1851.27,-100,86.1344
16673,SELL,1862.77,-100,96.1422
16674,SELL,1852.69,-100,80.9796
16675,SELL,1858.37,-100,82.2316
16676,SELL,1845.43,-100,74.6502
16677,SELL,1855.68,-100,85.8774
16678,SELL,1852.53,-100,83.012
16679,SELL,1854.79,-100,87.0721
16680,SELL,1853.14,-100,80.893
16681,SELL,1830.37,-100,42.7277
16684,SELL,1822.78,-100,34.5271
16689,BUY,1785.36,100,-30.9771
16691,BUY,1786.54,100,-32.3496
16699,BUY,1781.27,100,-42.6214
16700,BUY,1783.95,100,-41.8183
16701,BUY,1771.79,100,-48.4921
16702,BUY,1779.5,100,-37.7572
16703,BUY,1774.91,100,-37.7875
16704,BUY,1780.68,100,-32.5087
16714,BUY,1777.97,100,-37.8059
16715,BUY,1779.24,100,-40.1958
16738,BUY,1787.55,100,-31.2075
16741,BUY,1798.76,100,-30.9174
16742,BUY,1795.66,100,-31.0727
16755,SELL,1840.78,-100,41.5925
16756,SELL,1840.87,-100,40.7123
16758,SELL,1831.06,-100,42.8487
16798,BUY,1808.37,100,-33.0492
16799,BUY,1790.32,100,-54.5489
16800,BUY,1802.01,100,-31.1731
16801,BUY,1808.29,100,-38.4804
16805,BUY,1807.7,100,-40.8891
16806,BUY,1805.41,100,-36.7013
16823,BUY,1827.25,100,-37.3435
16824,BUY,1825.89,100,-31.8946
16825,BUY,1831.56,100,-33.051
16827,BUY,1830.71,100,-34.4509
16846,SELL,1852.03,-100,42.0423
16847,SELL,1867.97,-100,70.5671
16848,SELL,1890.64,-100,91.3141
16849,SELL,1874.67,-100,69.5666
16850,SELL,1881.26,-100,79.3706
16851,SELL,1887.91,-100,88.0206
16852,SELL,1890.21,-100,90.8933
16853,SELL,1886.42,-100,80.831
16854,SELL,1872.32,-100,64.5562
16855,SELL,1879.93,-100,71.4393
16856,SELL,1872.21,-100,73.8487
16857,SELL,1882.42,-100,77.1847
16858,SELL,1873.47,-100,51.3118
16859,SELL,1870.58,-100,50.1777
16860,SELL,1860.79,-100,39.2987
16864,SELL,1865.59,-100,38.4643
16882,BUY,1808.02,100,-30.7268
16919,SELL,1829.32,-100,41.532
16920,SELL,1834.79,-100,48.3372
16921,SELL,1841.19,-100,53.3382
16922,SELL,1842.88,-100,61.9484
16923,SELL,1833.32,-100,52.2237
16924,SELL,1838.5,-100,63.2184
16925,SELL,1848.15,-100,65.3326
16926,SELL,1839.99,-100,53.1169
16927,SELL,1841.93,-100,59.5684
16928,SELL,1847.29,-100,66.787
16929,SELL,1839.79,-100,52.8252
16930,SELL,1842.24,-100,60.5472
16931,SELL,1848.49,-100,63.3447
16932,SELL,1845.24,-100,65.9816
16933,SELL,1852.5,-100,73.5021
16934,SELL,1850.34,-100,71.4213
16935,SELL,1854.29,-100,74.7488
16936,SELL,1847.47,-100,67.4926
16937,SELL,1846.18,-100,62.2977
16938,SELL,1835.79,-100,51.9439
16939,SELL,1838.99,-100,48.7072
16940,SELL,1845.5,-100,48.8853
16954,BUY,1787.42,100,-33.1765
16957,BUY,1792.78,100,-42.6534
16958,BUY,1796.53,100,-39.2075
16959,BUY,1807.25,100,-41.2793
16960,BUY,1810.05,100,-41.7041
16962,BUY,1812.91,100,-34.4078
16964,BUY,1809.5,100,-46.2874
16965,BUY,1820.21,100,-36.6944
16966,BUY,1805.54,100,-46.5705
16967,BUY,1810.11,100,-42.4552
16968,BUY,1809.29,100,-45.6381
16969,BUY,1809.16,100,-52.8573
16970,BUY,1819.72,100,-44.6637
16971,BUY,1825.33,100,-41.6875
16972,BUY,1825.18,100,-50.0982
16973,BUY,1835.58,100,-44.9029
16974,BUY,1839.68,100,-30.8732
16975,BUY,1833.4,100,-45.8518
16976,BUY,1828.67,100,-52.7945
16977,BUY,1828.61,100,-60.1372
16978,BUY,1825.28,100,-72.3835
16979,BUY,1828.96,100,-66.3419
16980,BUY,1833.52,100,-79.0597
16981,BUY,1835.36,100,-82.8452
16982,BUY,1833.65,100,-91.9907
16983,BUY,1819.8,100,-123.4
16984,BUY,1830.16,100,-109.713
16985,BUY,1827.46,100,-115.09
16986,BUY,1833.3,100,-111.923
16987,BUY,1836.92,100,-103.187
16988,BUY,1844.06,100,-99.2558
16989,BUY,1863.26,100,-81.8115
16990,BUY,1860.54,100,-88.8295
16991,BUY,1855.39,100,-89.1852
16992,BUY,1866.1,100,-59.0543
16993,BUY,1854.74,100,-75.8091
16994,BUY,1866.87,100,-66.8587
16995,BUY,1863.26,100,-68.2112
16996,BUY,1862.4,100,-57.5231
16997,BUY,1865.61,100,-44.535
16998,BUY,1864.67,100,-45.2085
16999,BUY,1874.51,100,-30.8071
17000,BUY,1877.27,100,-32.2632
17002,BUY,1893.44,100,-31.0642
17014,SELL,1963.34,-100,36.2714
17015,SELL,1972.45,-100,47.9951
17016,SELL,1965.08,-100,41.6257
17027,BUY,1920.93,100,-31.9969
17028,BUY,1926.75,100,-34.3652
17029,BUY,1923.01,100,-37.7135
17037,BUY,1930.3,100,-32.349
17052,SELL,1978.32,-100,36.471
17063,SELL,1963.81,-100,37.0846
17066,SELL,1973.08,-100,41.8903
17067,SELL,1975,-100,43.7213
17131,SELL,1974.95,-100,40.4879
17132,SELL,1970.2,-100,37.0702
17133,SELL,1981.65,-100,52.3961
17134,SELL,1988.05,-100,46.9544
17141,SELL,1993.64,-100,42.9583
17143,SELL,1990.96,-100,41.4556
17144,SELL,1988.01,-100,38.3415
17152,SELL,1977.23,-100,39.3885
17157,SELL,1966.39,-100,41.5001
17158,SELL,1969.99,-100,49.4202
17159,SELL,1956.17,-100,35.2826
17163,SELL,1949.24,-100,37.6044
17164,SELL,1968.06,-100,65.6259
17165,SELL,1972.32,-100,81.6205
17166,SELL,1974.4,-100,81.3632
17167,SELL,1982.56,-100,87.3103
17168,SELL,1992.83,-100,98.7044
17169,SELL,1994.44,-100,99.0896
17170,SELL,1975.4,-100,72.8075
17171,SELL,1963.73,-100,57.6785
17172,SELL,1970.98,-100,65.7416
17173,SELL,1968.41,-100,60.5272
17174,SELL,1971.19,-100,68.0909
17175,SELL,1977.1,-100,71.3261
17176,SELL,1988.44,-100,77.6775
17177,SELL,1987.82,-100,75.5636
17178,SELL,1980.76,-100,75.5152
17179,SELL,1975.57,-100,73.2174
17180,SELL,1971.33,-100,62.5402
17181,SELL,1955.93,-100,51.7113
17182,SELL,1938.59,-100,40.9151
17183,SELL,1957.63,-100,65.7135
17184,SELL,1954.44,-100,55.3576
17185,SELL,1946.59,-100,51.9619
17186,SELL,1948.56,-100,45.5885
17187,SELL,1939.58,-100,43.168
17188,SELL,1933.57,-100,34.9198
17190,SELL,1939.35,-100,37.1355
17205,SELL,1924.97,-100,47.198
17206,SELL,1924.71,-100,62.5684
17207,SELL,1931.36,-100,72.9122
17208,SELL,1921.02,-100,71.6699
17209,SELL,1920.33,-100,73.2497
17210,SELL,1921.56,-100,69.7718
17211,SELL,1905.31,-100,48.4977
17215,SELL,1892.85,-100,35.5097
17216,SELL,1910.2,-100,51.9124
17217,SELL,1902.29,-100,41.8218
17218,SELL,1906.07,-100,42.8973
17219,SELL,1917.89,-100,46.5348
17220,SELL,1913.11,-100,38.6671
17221,SELL,1916.19,-100,37.4162
17222,SELL,1922.41,-100,36.3311
17223,SELL,1921.88,-100,36.9739
17253,SELL,1899.21,-100,41.12
17254,SELL,1909.9,-100,54.3911
17255,SELL,1909.68,-100,53.3404
17256,SELL,1903.88,-100,45.3806
17257,SELL,1909.31,-100,54.2856
17258,SELL,1907.4,-100,51.0751
17259,SELL,1913.21,-100,58.263
17260,SELL,1913.03,-100,59.7157
17261,SELL,1910.8,-100,62.2248
17262,SELL,1905.3,-100,56.5235
17263,SELL,1895.98,-100,47.0929
17264,SELL,1889.02,-100,37.915
17265,SELL,1896.4,-100,44.4573
17266,SELL,1897.32,-100,50.4573
17267,SELL,1896.61,-100,53.0733
17268,SELL,1889.44,-100,49.9985
17269,SELL,1892.59,-100,35.7098
17270,SELL,1890.93,-100,34.4706
17297,BUY,1839.08,100,-30.5893
17298,BUY,1835.34,100,-31.46
17330,SELL,1852.67,-100,37.4163
17331,SELL,1861.91,-100,44.8417
17332,SELL,1863.13,-100,40.6704
17333,SELL,1869.36,-100,48.3854
17334,SELL,1864.8,-100,38.4292
17335,SELL,1853.35,-100,35.384
17336,SELL,1857.15,-100,47.7631
17338,SELL,1858.15,-100,43.3406
17339,SELL,1863.06,-100,48.6988
17340,SELL,1860.58,-100,39.2359
17341,SELL,1861.13,-100,47.307
17342,SELL,1854.75,-100,34.6489
17345,SELL,1853.24,-100,45.127
17346,SELL,1855.58,-100,51.623
17347,SELL,1851.02,-100,45.7622
17348,SELL,1862.7,-100,46.8736
17349,SELL,1855.84,-100,37.733
17350,SELL,1867.49,-100,40.2958
17353,SELL,1873.72,-100,34.9812
17354,SELL,1877.98,-100,43.1206
17355,SELL,1873.27,-100,48.5781
17356,SELL,1876.85,-100,56.4291
17357,SELL,1871.02,-100,52.8904
17358,SELL,1868.86,-100,52.5725
17359,SELL,1852.72,-100,43.1137
17382,SELL,1838.68,-100,38.1203
17383,SELL,1837.99,-100,35.9945
17387,SELL,1820.5,-100,35.0665
17390,SELL,1816.38,-100,39.1066
17391,SELL,1817.96,-100,35.2875
17392,SELL,1833.37,-100,50.2349
17393,SELL,1845.07,-100,68.8352
17394,SELL,1836.93,-100,47.2601
17395,SELL,1850.72,-100,73.5645
17396,SELL,1857.72,-100,72.8839
17397,SELL,1840.17,-100,51.4109
17398,SELL,1839.37,-100,44.1232
17399,SELL,1840.93,-100,41.734
17401,SELL,1828.02,-100,37.4974
17410,BUY,1797.59,100,-41.9015
17411,BUY,1805.96,100,-44.826
17412,BUY,1796.67,100,-52.451
17413,BUY,1800.67,100,-51.0874
17414,BUY,1799.96,100,-54.7081
17415,BUY,1798.57,100,-59.0444
17416,BUY,1789.81,100,-69.7596
17417,BUY,1789.72,100,-66.6496
17418,BUY,1788.89,100,-70.6282
17419,BUY,1776.18,100,-93.2839
17420,BUY,1767.52,100,-99.638
17421,BUY,1769.88,100,-106.075
17422,BUY,1769.76,100,-113.841
17423,BUY,1754.1,100,-141.001
17424,BUY,1770.2,100,-125.135
17425,BUY,1757.12,100,-124.811
17426,BUY,1768.02,100,-115.386
17427,BUY,1781.83,100,-105.808
17428,BUY,1793.53,100,-95.0305
17429,BUY,1796.92,100,-87.9043
17430,BUY,1795.65,100,-85.082
17431,BUY,1781.49,100,-108.084
17432,BUY,1790.49,100,-87.9341
17433,BUY,1789.85,100,-87.8291
17434,BUY,1799.17,100,-81.2139
17435,BUY,1810.51,100,-63.08
17436,BUY,1817.65,100,-53.5577
17437,BUY,1826.92,100,-50.883
17438,BUY,1829.53,100,-35.6073
17451,SELL,1886.47,-100,40.7844
17452,SELL,1895.25,-100,54.4424
17453,SELL,1899.53,-100,50.6343
17454,SELL,1895.23,-100,47.0519
17456,SELL,1889.27,-100,39.3295
17457,SELL,1892.53,-100,41.5222
17458,SELL,1895.33,-100,60.7039
17459,SELL,1892.17,-100,52.4531
17460,SELL,1885.23,-100,37.3999
17461,SELL,1893.25,-100,41.7657
17462,SELL,1885.99,-100,38.2242
17463,SELL,1884.04,-100,38.5009
17464,SELL,1883.64,-100,36.0531
17467,SELL,1882.47,-100,39.6199
17469,SELL,1880.48,-100,35.3273
17484,BUY,1852.56,100,-37.3563
17488,BUY,1840.13,100,-52.0197
17489,BUY,1851.23,100,-44.8232
17490,BUY,1855.28,100,-43.0778
17491,BUY,1851.56,100,-45.7483
17492,BUY,1843.42,100,-61.0288
17493,BUY,1839.94,100,-68.3515
17494,BUY,1852.4,100,-56.1521
17495,BUY,1847.71,100,-64.0276
17496,BUY,1847.44,100,-62.7287
17497,BUY,1847.65,100,-69.1
17498,BUY,1847.24,100,-77.0992
17499,BUY,1845.84,100,-85.2765
17500,BUY,1851.17,100,-73.753
17501,BUY,1844.51,100,-90.8519
17502,BUY,1839.61,100,-87.3673
17503,BUY,1849.46,100,-77.2958
17504,BUY,1857.04,100,-76.9017
17505,BUY,1862.86,100,-73.2722
17506,BUY,1856.79,100,-83.302
